CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,HasSupportTickets,LastLoginDaysAgo,ContractRenewal,Churn
CUST2822,68,Male,Standard,51.91,5,0,14,Yes,0
CUST2823,20,Female,Premium,92.31,33,0,15,Yes,0
CUST2824,57,Female,Standard,57.42,20,0,76,Yes,0
CUST2825,51,Female,Basic,27.76,30,0,88,Yes,0
CUST2826,57,Female,Premium,75.12,45,1,52,Yes,0
CUST2827,44,Male,Standard,46.81,8,0,55,Yes,0
CUST2828,30,Male,Standard,57.27,38,0,6,Yes,0
CUST2829,62,Female,Standard,52.7,17,0,56,Yes,0
CUST2830,50,Male,Basic,30.3,44,0,54,No,1
CUST2831,23,Male,Standard,45.12,1,0,51,Yes,0
CUST2832,41,Male,Basic,33.26,3,0,3,No,1
CUST2833,36,Male,Premium,95.58,46,1,42,Yes,0
CUST2834,33,Male,Standard,47.74,26,0,39,Yes,0
CUST2835,57,Female,Standard,54.75,31,0,29,Yes,0
CUST2836,45,Male,Standard,69.27,8,0,9,Yes,0
CUST2837,50,Female,Premium,80.0,43,1,6,Yes,0
CUST2838,65,Male,Premium,87.85,59,1,35,Yes,0
CUST2839,58,Female,Standard,42.71,46,1,34,Yes,0
CUST2840,30,Male,Standard,58.18,8,0,87,Yes,0
CUST2841,60,Female,Standard,42.69,35,1,38,No,1
CUST2842,62,Female,Standard,68.78,39,0,35,Yes,0
CUST2843,42,Male,Basic,34.31,28,0,19,Yes,0
CUST2844,59,Female,Standard,63.64,51,1,48,Yes,0
CUST2845,53,Female,Basic,34.08,4,1,58,No,1
CUST2846,44,Female,Premium,87.69,57,0,48,Yes,0
CUST2847,55,Female,Basic,29.0,16,0,89,Yes,0
CUST2848,24,Male,Premium,95.75,13,0,25,No,1
CUST2849,22,Female,Standard,68.71,20,0,35,Yes,0
CUST2850,60,Male,Standard,54.97,51,0,42,Yes,0
CUST2851,62,Male,Standard,67.95,5,1,42,Yes,0
CUST2852,68,Female,Basic,31.67,55,0,75,No,1
CUST2853,48,Male,Basic,30.77,37,1,32,No,1
CUST2854,40,Female,Basic,29.09,20,1,77,Yes,0
CUST2855,59,Female,Standard,46.28,24,0,44,Yes,0
CUST2856,27,Female,Standard,40.11,36,1,44,Yes,0
CUST2857,49,Female,Premium,77.25,34,0,87,Yes,0
CUST2858,60,Male,Basic,30.19,58,0,14,Yes,0
CUST2859,47,Male,Basic,27.6,45,0,16,Yes,0
CUST2860,56,Male,Standard,53.45,48,0,11,No,1
CUST2861,48,Male,Premium,99.42,54,1,21,Yes,0
CUST2862,35,Male,Standard,50.51,34,1,22,Yes,0
CUST2863,53,Male,Standard,53.57,19,0,89,Yes,0
CUST2864,19,Female,Standard,44.01,17,1,77,Yes,0
CUST2865,31,Female,Basic,20.96,5,0,11,Yes,0
CUST2866,30,Male,Premium,93.26,25,1,67,Yes,0
CUST2867,46,Female,Standard,57.12,18,0,50,Yes,0
CUST2868,29,Male,Basic,35.21,55,0,12,Yes,0
CUST2869,56,Male,Standard,44.5,53,0,56,Yes,0
CUST2870,19,Female,Basic,31.44,50,0,54,No,1
CUST2871,49,Female,Premium,77.61,8,0,81,Yes,0
CUST2872,30,Female,Basic,24.56,27,1,27,Yes,0
CUST2873,63,Male,Standard,40.35,15,0,43,Yes,0
CUST2874,44,Female,Basic,22.61,45,1,18,Yes,0
CUST2875,66,Female,Standard,49.28,13,1,45,Yes,0
CUST2876,58,Female,Premium,73.51,16,0,2,Yes,0
CUST2877,34,Female,Standard,69.58,22,0,82,No,1
CUST2878,57,Female,Standard,49.26,20,1,19,Yes,0
CUST2879,48,Female,Premium,73.91,13,0,24,Yes,0
CUST2880,51,Female,Basic,23.98,20,0,74,Yes,0
CUST2881,41,Female,Basic,31.75,2,0,55,Yes,0
CUST2882,62,Female,Basic,21.28,35,0,80,Yes,0
CUST2883,52,Male,Premium,95.87,47,1,60,Yes,0
CUST2884,65,Female,Basic,39.23,55,0,54,No,1
CUST2885,23,Male,Standard,47.4,19,0,34,No,1
CUST2886,36,Male,Standard,53.5,45,0,77,Yes,0
CUST2887,47,Female,Basic,20.44,37,1,58,No,1
CUST2888,24,Female,Basic,32.81,58,1,38,Yes,0
CUST2889,27,Female,Basic,28.28,54,0,56,No,1
CUST2890,58,Male,Standard,48.1,6,0,82,Yes,0
CUST2891,49,Female,Basic,24.14,14,0,66,Yes,0
CUST2892,51,Male,Basic,33.08,4,0,33,No,1
CUST2893,45,Female,Premium,82.49,22,0,40,Yes,0
CUST2894,32,Female,Premium,75.39,51,1,21,Yes,0
CUST2895,47,Female,Basic,33.78,55,0,26,No,1
CUST2896,54,Female,Basic,31.3,39,0,20,No,1
CUST2897,46,Female,Basic,37.17,36,1,40,Yes,0
CUST2898,39,Female,Standard,43.52,34,0,30,Yes,0
CUST2899,21,Male,Premium,93.57,27,0,26,No,1
CUST2900,37,Male,Basic,33.47,7,0,36,Yes,0
CUST2901,49,Female,Basic,22.3,3,0,65,Yes,0
CUST2902,53,Female,Premium,90.84,47,1,53,Yes,0
CUST2903,67,Male,Standard,53.25,33,0,8,Yes,0
CUST2904,21,Female,Basic,38.9,2,0,82,No,1
CUST2905,44,Male,Standard,44.25,42,0,41,Yes,0
CUST2906,34,Female,Basic,32.86,16,1,35,No,1
CUST2907,29,Female,Basic,27.64,25,0,9,Yes,0
CUST2908,39,Female,Premium,98.7,15,0,58,No,1
CUST2909,34,Female,Premium,79.9,24,1,39,Yes,0
CUST2910,27,Male,Standard,68.87,15,0,53,Yes,0
CUST2911,18,Male,Premium,97.04,31,1,38,Yes,0
CUST2912,39,Female,Standard,48.11,14,0,6,Yes,0
CUST2913,43,Female,Premium,94.11,54,0,3,Yes,0
CUST2914,35,Male,Standard,69.87,14,0,14,Yes,0
CUST2915,67,Female,Premium,77.58,6,0,75,Yes,0
CUST2916,31,Male,Premium,83.1,14,0,47,No,1
CUST2917,64,Female,Basic,30.4,17,0,5,Yes,0
CUST2918,46,Female,Premium,78.85,18,0,72,Yes,0
CUST2919,29,Male,Premium,70.46,20,0,34,Yes,0
CUST2920,53,Male,Premium,76.6,51,0,71,Yes,0
CUST2921,52,Female,Basic,25.64,17,1,70,Yes,0
CUST2922,69,Female,Premium,83.31,16,0,67,No,1
CUST2923,29,Female,Premium,75.13,40,1,57,Yes,0
CUST2924,24,Female,Basic,37.47,39,0,76,Yes,0
CUST2925,46,Female,Premium,91.15,52,0,18,Yes,0
CUST2926,28,Female,Basic,21.7,32,0,61,Yes,0
CUST2927,50,Female,Basic,33.0,44,1,70,Yes,0
CUST2928,23,Female,Standard,59.61,9,1,9,Yes,0
CUST2929,64,Male,Standard,68.69,27,0,24,Yes,0
CUST2930,32,Male,Standard,40.09,46,1,43,No,1
CUST2931,49,Female,Basic,24.96,52,0,57,Yes,0
CUST2932,68,Male,Premium,97.83,33,0,24,Yes,0
CUST2933,28,Female,Basic,38.64,10,1,75,No,1
CUST2934,40,Female,Basic,34.41,17,1,39,No,1
CUST2935,43,Female,Basic,35.32,49,1,75,Yes,0
CUST2936,51,Male,Standard,42.74,49,0,69,Yes,0
CUST2937,63,Male,Premium,85.42,36,0,9,Yes,0
CUST2938,51,Male,Standard,46.95,17,0,65,No,1
CUST2939,46,Male,Premium,75.44,18,0,24,Yes,0
CUST2940,21,Male,Basic,36.21,52,1,70,Yes,0
CUST2941,34,Female,Standard,44.05,23,0,86,Yes,0
CUST2942,52,Female,Standard,54.06,34,0,10,Yes,0
CUST2943,30,Female,Standard,68.16,8,0,35,Yes,0
CUST2944,58,Female,Basic,23.72,13,0,48,Yes,0
CUST2945,56,Male,Standard,69.34,23,0,47,Yes,0
CUST2946,32,Female,Standard,69.83,57,0,86,Yes,0
CUST2947,46,Female,Premium,86.67,54,1,6,Yes,0
CUST2948,46,Male,Standard,45.1,20,0,76,Yes,0
CUST2949,28,Female,Basic,26.32,22,1,50,Yes,0
CUST2950,69,Male,Standard,52.73,47,0,16,No,1
CUST2951,49,Female,Basic,26.19,52,0,31,Yes,0
CUST2952,19,Female,Premium,78.42,23,0,25,Yes,0
CUST2953,64,Male,Standard,69.17,41,1,21,Yes,0
CUST2954,31,Female,Basic,23.07,35,0,12,No,1
CUST2955,37,Female,Premium,92.0,3,0,11,Yes,0
CUST2956,39,Female,Standard,40.01,34,0,70,Yes,0
CUST2957,28,Male,Basic,31.92,33,0,0,Yes,0
CUST2958,44,Female,Standard,67.48,46,1,32,No,1
CUST2959,20,Male,Basic,25.76,17,1,13,Yes,0
CUST2960,34,Male,Premium,75.57,45,0,63,Yes,0
CUST2961,61,Male,Premium,89.55,19,0,42,Yes,0
CUST2962,45,Female,Premium,91.38,30,1,57,Yes,0
CUST2963,46,Female,Standard,60.64,23,0,40,Yes,0
CUST2964,38,Female,Standard,49.58,15,0,80,Yes,0
CUST2965,64,Female,Premium,77.57,59,0,67,Yes,0
CUST2966,33,Male,Basic,39.12,57,0,38,Yes,0
CUST2967,54,Male,Standard,67.7,14,0,0,Yes,0
CUST2968,37,Male,Standard,53.72,2,1,40,Yes,0
CUST2969,23,Male,Basic,36.92,39,0,44,Yes,0
CUST2970,36,Male,Standard,53.57,49,0,87,No,1
CUST2971,22,Male,Premium,82.73,18,1,87,Yes,0
CUST2972,20,Male,Premium,74.7,6,0,78,Yes,0
CUST2973,18,Male,Basic,28.53,59,0,80,No,1
CUST2974,55,Male,Basic,30.75,32,0,12,Yes,0
CUST2975,32,Male,Basic,20.45,21,0,70,Yes,0
CUST2976,51,Female,Premium,83.32,40,1,8,No,1
CUST2977,52,Female,Basic,35.63,28,1,62,No,1
CUST2978,66,Female,Standard,60.4,27,0,22,Yes,0
CUST2979,42,Male,Basic,32.7,2,1,53,Yes,0
CUST2980,41,Male,Standard,67.29,33,0,46,Yes,0
CUST2981,29,Female,Basic,20.36,16,1,38,Yes,0
CUST2982,35,Male,Premium,86.71,39,0,86,Yes,0
CUST2983,32,Male,Basic,35.75,22,0,25,Yes,0
CUST2984,61,Male,Standard,56.24,56,0,0,No,1
CUST2985,33,Male,Basic,26.48,43,0,13,No,1
CUST2986,44,Male,Standard,44.09,47,0,73,Yes,0
CUST2987,25,Male,Premium,96.63,13,0,64,Yes,0
CUST2988,63,Female,Basic,29.42,56,1,68,Yes,0
CUST2989,42,Male,Premium,96.34,2,0,66,Yes,0
CUST2990,34,Male,Standard,57.58,14,1,48,Yes,0
CUST2991,46,Female,Basic,33.48,56,0,49,No,1
CUST2992,25,Male,Standard,64.13,38,0,57,Yes,0
CUST2993,32,Male,Basic,33.18,41,1,52,No,1
CUST2994,44,Female,Standard,51.94,28,0,56,Yes,0
CUST2995,63,Male,Premium,85.41,7,1,85,Yes,0
CUST2996,67,Male,Basic,36.06,18,1,17,Yes,0
CUST2997,69,Female,Standard,51.21,56,0,15,Yes,0
CUST2998,24,Male,Premium,81.64,41,0,1,No,1
CUST2999,20,Female,Premium,72.87,55,0,12,Yes,0
CUST3000,46,Female,Standard,67.44,36,0,44,Yes,0
CUST3001,61,Male,Premium,72.73,41,0,79,Yes,0
CUST3002,41,Female,Standard,59.45,36,1,71,Yes,0
CUST3003,20,Female,Basic,28.26,44,0,42,No,1
CUST3004,37,Male,Premium,82.17,4,0,71,No,1
CUST3005,63,Female,Standard,60.39,57,0,53,Yes,0
CUST3006,32,Male,Standard,42.01,30,1,73,Yes,0
CUST3007,42,Female,Standard,57.81,24,0,30,Yes,0
CUST3008,47,Male,Premium,93.16,20,0,75,Yes,0
CUST3009,31,Male,Premium,94.85,46,0,8,Yes,0
CUST3010,24,Male,Standard,45.12,56,1,72,Yes,0
CUST3011,34,Female,Basic,37.95,31,1,47,No,1
CUST3012,61,Male,Standard,59.68,24,0,17,Yes,0
CUST3013,37,Male,Standard,66.46,7,1,86,Yes,0
CUST3014,53,Male,Basic,29.71,26,0,10,No,1
CUST3015,26,Female,Premium,86.26,13,1,61,Yes,0
CUST3016,55,Female,Standard,67.57,54,0,83,Yes,0
CUST3017,65,Female,Basic,38.0,8,0,18,Yes,0
CUST3018,39,Female,Basic,28.96,55,0,89,Yes,0
CUST3019,19,Female,Basic,25.49,5,0,73,Yes,0
CUST3020,41,Male,Premium,81.8,44,1,23,Yes,0
CUST3021,25,Female,Basic,27.76,13,0,12,Yes,0
CUST3022,28,Female,Basic,25.74,29,1,45,Yes,0
CUST3023,30,Female,Standard,48.06,20,0,52,Yes,0
CUST3024,34,Female,Basic,37.22,14,0,28,Yes,0
CUST3025,25,Male,Basic,21.4,32,0,35,No,1
CUST3026,38,Male,Basic,33.55,50,0,70,Yes,0
CUST3027,35,Female,Standard,45.18,27,1,16,Yes,0
CUST3028,47,Female,Standard,50.34,56,0,47,Yes,0
CUST3029,35,Female,Basic,21.23,25,0,76,Yes,0
CUST3030,63,Female,Standard,48.1,52,0,23,Yes,0
CUST3031,64,Female,Premium,93.05,4,0,53,No,1
CUST3032,48,Male,Basic,37.7,21,1,84,Yes,0
CUST3033,55,Female,Basic,24.43,18,0,0,Yes,0
CUST3034,49,Male,Basic,29.27,39,1,78,Yes,0
CUST3035,28,Male,Standard,54.11,15,0,66,Yes,0
CUST3036,62,Male,Premium,96.21,53,0,5,Yes,0
CUST3037,42,Female,Basic,35.26,38,1,77,No,1
CUST3038,50,Male,Standard,55.39,48,0,54,No,1
CUST3039,55,Male,Basic,33.41,52,0,37,Yes,0
CUST3040,58,Female,Standard,65.42,24,0,32,Yes,0
CUST3041,25,Male,Premium,70.29,8,0,7,Yes,0
CUST3042,28,Female,Basic,28.06,28,1,89,Yes,0
CUST3043,39,Female,Standard,67.22,21,0,78,Yes,0
CUST3044,68,Female,Basic,34.81,16,1,77,No,1
CUST3045,41,Female,Standard,56.29,54,0,19,No,1
CUST3046,58,Male,Basic,30.59,16,0,54,No,1
CUST3047,34,Female,Premium,80.43,35,0,47,Yes,0
CUST3048,29,Male,Basic,30.41,17,0,82,Yes,0
CUST3049,63,Female,Premium,89.66,9,1,55,Yes,0
CUST3050,49,Male,Basic,28.37,57,0,87,Yes,0
CUST3051,32,Female,Standard,61.42,35,0,9,Yes,0
CUST3052,33,Male,Basic,37.22,52,1,51,Yes,0
CUST3053,39,Male,Premium,74.64,29,1,49,Yes,0
CUST3054,45,Male,Basic,29.03,39,0,33,No,1
CUST3055,37,Male,Basic,28.16,18,1,35,No,1
CUST3056,50,Female,Standard,60.62,12,0,60,No,1
CUST3057,27,Male,Basic,25.0,19,0,15,Yes,0
CUST3058,57,Female,Basic,32.81,48,0,78,Yes,0
CUST3059,49,Female,Premium,96.32,22,0,17,Yes,0
CUST3060,67,Female,Premium,82.54,59,0,70,Yes,0
CUST3061,50,Male,Basic,38.22,56,0,46,Yes,0
CUST3062,19,Male,Premium,99.79,49,0,85,Yes,0
CUST3063,50,Female,Standard,43.18,52,1,31,Yes,0
CUST3064,50,Male,Basic,24.66,15,1,42,No,1
CUST3065,58,Male,Standard,68.51,1,1,82,No,1
CUST3066,30,Female,Standard,68.75,2,0,39,No,1
CUST3067,47,Female,Premium,72.93,8,0,64,Yes,0
CUST3068,50,Female,Basic,20.3,22,0,34,Yes,0
CUST3069,30,Male,Standard,44.83,25,0,68,No,1
CUST3070,69,Female,Basic,39.92,2,0,49,Yes,0
CUST3071,43,Male,Basic,23.6,51,0,11,Yes,0
CUST3072,39,Male,Basic,30.05,9,1,75,No,1
CUST3073,56,Female,Premium,95.45,9,0,84,Yes,0
CUST3074,19,Male,Premium,70.61,13,0,57,No,1
CUST3075,55,Male,Premium,88.13,6,0,82,Yes,0
CUST3076,56,Male,Standard,48.31,30,0,62,Yes,0
CUST3077,43,Female,Basic,37.25,15,0,72,No,1
CUST3078,63,Female,Basic,25.67,51,0,48,Yes,0
CUST3079,67,Female,Basic,33.74,53,0,35,No,1
CUST3080,32,Female,Basic,33.48,15,0,53,Yes,0
CUST3081,51,Male,Premium,76.64,50,0,46,No,1
CUST3082,59,Male,Standard,41.04,7,1,31,Yes,0
CUST3083,61,Male,Basic,28.18,58,1,52,Yes,0
CUST3084,66,Male,Basic,25.78,11,0,31,Yes,0
CUST3085,57,Female,Basic,36.18,40,0,61,Yes,0
CUST3086,28,Female,Standard,64.01,38,1,36,Yes,0
CUST3087,20,Male,Premium,83.71,40,0,37,Yes,0
CUST3088,23,Male,Standard,58.2,2,0,29,No,1
CUST3089,26,Male,Premium,88.13,51,0,57,Yes,0
CUST3090,23,Male,Standard,64.81,48,0,31,Yes,0
CUST3091,26,Female,Basic,28.5,39,1,65,Yes,0
CUST3092,56,Male,Basic,25.51,10,1,50,No,1
CUST3093,48,Male,Premium,77.95,44,0,10,Yes,0
CUST3094,49,Female,Premium,86.09,17,0,58,Yes,0
CUST3095,58,Male,Basic,28.98,7,0,19,No,1
CUST3096,67,Female,Standard,53.2,54,0,36,Yes,0
CUST3097,29,Male,Standard,42.73,40,1,72,Yes,0
CUST3098,25,Female,Standard,61.56,39,0,48,Yes,0
CUST3099,25,Female,Premium,76.41,4,0,18,No,1
CUST3100,67,Female,Standard,45.91,35,1,54,Yes,0
CUST3101,45,Male,Standard,52.38,51,1,39,No,1
CUST3102,37,Female,Basic,24.56,47,1,6,No,1
CUST3103,64,Male,Basic,31.68,36,0,4,Yes,0
CUST3104,24,Male,Basic,27.43,31,0,41,No,1
CUST3105,28,Male,Basic,28.98,25,0,87,Yes,0
CUST3106,37,Male,Standard,56.12,41,0,47,Yes,0
CUST3107,33,Female,Standard,46.11,13,1,6,Yes,0
CUST3108,21,Female,Basic,23.12,18,0,10,No,1
CUST3109,23,Female,Premium,96.41,21,1,72,Yes,0
CUST3110,39,Female,Basic,28.67,48,0,48,Yes,0
CUST3111,43,Female,Basic,28.24,1,1,29,Yes,0
CUST3112,20,Male,Basic,20.71,36,0,40,Yes,0
CUST3113,58,Male,Basic,29.96,50,1,2,Yes,0
CUST3114,59,Female,Basic,31.08,8,0,85,Yes,0
CUST3115,31,Male,Standard,56.77,52,0,39,Yes,0
CUST3116,28,Female,Standard,61.21,48,1,50,Yes,0
CUST3117,35,Male,Premium,75.32,21,0,83,Yes,0
CUST3118,29,Male,Basic,25.04,43,0,31,Yes,0
CUST3119,40,Male,Basic,36.21,52,1,47,No,1
CUST3120,29,Male,Basic,38.94,53,0,70,No,1
CUST3121,30,Male,Standard,44.08,53,0,70,Yes,0
CUST3122,42,Female,Basic,29.95,21,0,19,Yes,0
CUST3123,62,Male,Premium,76.43,27,1,88,No,1
CUST3124,68,Female,Standard,41.8,19,0,34,Yes,0
CUST3125,36,Male,Standard,49.77,23,0,23,Yes,0
CUST3126,63,Male,Standard,44.31,51,0,39,Yes,0
CUST3127,53,Male,Basic,34.2,50,0,76,Yes,0
CUST3128,62,Female,Basic,30.67,51,0,51,Yes,0
CUST3129,25,Male,Basic,22.88,43,0,38,Yes,0
CUST3130,46,Female,Standard,40.28,35,0,67,No,1
CUST3131,49,Male,Basic,36.16,40,0,60,Yes,0
CUST3132,68,Female,Basic,23.52,52,0,75,Yes,0
CUST3133,61,Male,Premium,88.19,51,0,80,No,1
CUST3134,35,Female,Basic,26.74,42,0,64,No,1
CUST3135,23,Female,Premium,87.56,48,0,61,No,1
CUST3136,35,Female,Premium,79.47,5,0,80,No,1
CUST3137,36,Male,Basic,21.74,52,0,1,Yes,0
CUST3138,39,Male,Basic,24.46,41,0,5,No,1
CUST3139,54,Male,Basic,23.76,8,1,74,No,1
CUST3140,49,Female,Standard,52.84,11,0,42,Yes,0
CUST3141,58,Female,Standard,59.75,16,0,81,Yes,0
CUST3142,20,Female,Premium,77.91,39,0,39,Yes,0
CUST3143,45,Male,Premium,70.36,47,0,88,No,1
CUST3144,27,Male,Standard,55.57,24,1,38,Yes,0
CUST3145,68,Male,Basic,32.12,21,0,27,Yes,0
CUST3146,52,Female,Basic,39.26,52,0,79,Yes,0
CUST3147,46,Female,Premium,87.68,23,0,62,Yes,0
CUST3148,32,Female,Basic,29.42,49,0,63,Yes,0
CUST3149,50,Male,Basic,31.47,38,0,11,Yes,0
CUST3150,24,Female,Standard,67.84,47,0,40,No,1
CUST3151,29,Female,Standard,64.85,8,1,28,Yes,0
CUST3152,66,Male,Premium,79.69,7,0,22,Yes,0
CUST3153,47,Female,Standard,47.12,2,0,84,Yes,0
CUST3154,38,Female,Basic,25.25,30,0,79,Yes,0
CUST3155,48,Female,Premium,85.13,13,0,50,Yes,0
CUST3156,41,Female,Basic,34.88,23,0,44,Yes,0
CUST3157,37,Male,Basic,30.06,29,0,89,Yes,0
CUST3158,54,Male,Standard,42.03,38,0,21,Yes,0
CUST3159,21,Female,Basic,34.47,37,0,9,Yes,0
CUST3160,45,Male,Standard,64.18,20,1,6,Yes,0
CUST3161,61,Female,Basic,25.79,33,0,72,Yes,0
CUST3162,37,Female,Standard,59.92,29,1,88,Yes,0
CUST3163,41,Female,Basic,28.53,50,0,14,Yes,0
CUST3164,67,Female,Premium,96.67,15,0,76,No,1
CUST3165,66,Male,Premium,95.36,23,1,45,No,1
CUST3166,68,Male,Basic,30.51,42,0,89,Yes,0
CUST3167,49,Male,Basic,33.83,3,1,84,No,1
CUST3168,58,Male,Basic,37.67,37,1,86,No,1
CUST3169,53,Male,Basic,29.91,56,0,60,Yes,0
CUST3170,51,Male,Premium,79.4,29,0,60,No,1
CUST3171,53,Female,Standard,62.61,45,0,50,No,1
CUST3172,19,Female,Basic,24.4,8,1,37,No,1
CUST3173,32,Male,Basic,27.77,22,1,11,No,1
CUST3174,51,Male,Basic,37.31,53,0,87,No,1
CUST3175,53,Female,Standard,61.73,29,0,76,Yes,0
CUST3176,23,Male,Basic,28.08,2,0,65,No,1
CUST3177,56,Male,Premium,76.44,41,0,53,No,1
CUST3178,59,Male,Premium,80.68,49,0,38,Yes,0
CUST3179,68,Female,Basic,25.68,59,0,75,Yes,0
CUST3180,68,Male,Standard,45.28,50,0,38,Yes,0
CUST3181,29,Female,Premium,92.3,45,0,77,No,1
CUST3182,20,Male,Standard,47.56,1,1,29,Yes,0
CUST3183,62,Female,Basic,29.08,44,1,47,No,1
CUST3184,35,Male,Basic,27.72,20,1,82,No,1
CUST3185,57,Male,Premium,99.46,52,1,30,Yes,0
CUST3186,38,Female,Standard,51.73,21,0,24,No,1
CUST3187,32,Female,Standard,42.4,37,0,67,Yes,0
CUST3188,50,Female,Premium,72.69,8,0,50,Yes,0
CUST3189,52,Female,Premium,87.72,27,1,12,No,1
CUST3190,43,Female,Premium,87.98,47,1,62,Yes,0
CUST3191,25,Female,Basic,28.38,59,1,41,Yes,0
CUST3192,53,Female,Standard,52.96,35,1,53,Yes,0
CUST3193,65,Male,Standard,41.62,6,0,66,Yes,0
CUST3194,47,Male,Premium,85.5,45,0,79,Yes,0
CUST3195,40,Male,Standard,55.14,44,0,89,Yes,0
CUST3196,59,Female,Basic,22.99,19,0,55,Yes,0
CUST3197,61,Male,Premium,73.12,18,0,18,Yes,0
CUST3198,31,Male,Standard,43.71,56,0,45,Yes,0
CUST3199,31,Female,Basic,22.02,1,0,14,Yes,0
CUST3200,19,Female,Standard,58.29,25,0,31,Yes,0
CUST3201,54,Female,Basic,23.93,27,0,48,Yes,0
CUST3202,22,Male,Basic,25.03,7,0,20,No,1
CUST3203,55,Female,Basic,23.47,44,0,64,Yes,0
CUST3204,62,Male,Standard,68.74,42,0,69,No,1
CUST3205,58,Male,Standard,65.64,29,0,26,Yes,0
CUST3206,64,Male,Standard,46.91,31,1,22,Yes,0
CUST3207,31,Male,Standard,49.83,44,0,46,Yes,0
CUST3208,56,Male,Premium,76.3,43,0,11,Yes,0
CUST3209,42,Female,Basic,29.84,36,1,84,Yes,0
CUST3210,37,Male,Basic,20.39,19,1,65,Yes,0
CUST3211,19,Female,Premium,90.14,6,1,4,Yes,0
CUST3212,56,Female,Basic,30.46,25,0,8,No,1
CUST3213,23,Male,Premium,96.96,31,0,19,Yes,0
CUST3214,34,Female,Premium,74.93,9,0,81,Yes,0
CUST3215,42,Male,Standard,64.12,20,0,62,Yes,0
CUST3216,45,Female,Premium,93.76,10,1,85,Yes,0
CUST3217,19,Male,Basic,22.54,37,0,71,No,1
CUST3218,52,Male,Basic,27.97,27,0,72,Yes,0
CUST3219,54,Male,Standard,45.1,13,0,70,Yes,0
CUST3220,22,Female,Basic,25.09,41,0,29,Yes,0
CUST3221,18,Female,Premium,77.9,2,0,81,Yes,0
CUST3222,57,Male,Basic,31.12,50,1,15,Yes,0
CUST3223,29,Female,Standard,52.34,21,1,84,Yes,0
CUST3224,53,Female,Standard,68.43,33,1,4,No,1
CUST3225,62,Female,Standard,43.79,24,0,28,Yes,0
CUST3226,40,Female,Basic,39.47,53,0,46,Yes,0
CUST3227,64,Female,Basic,24.61,44,0,21,Yes,0
CUST3228,48,Female,Premium,93.19,42,0,77,Yes,0
CUST3229,28,Female,Basic,26.78,34,1,56,No,1
CUST3230,27,Male,Premium,74.29,9,0,82,No,1
CUST3231,20,Male,Standard,65.74,2,1,34,Yes,0
CUST3232,31,Male,Premium,79.27,55,0,87,Yes,0
CUST3233,33,Female,Standard,59.77,56,0,59,Yes,0
CUST3234,27,Female,Basic,31.33,30,0,69,Yes,0
CUST3235,46,Male,Standard,54.15,22,0,59,Yes,0
CUST3236,27,Female,Premium,84.87,46,1,57,No,1
CUST3237,29,Male,Standard,61.97,11,0,2,Yes,0
CUST3238,47,Male,Premium,72.63,55,1,33,Yes,0
CUST3239,58,Female,Standard,60.05,43,1,44,No,1
CUST3240,18,Male,Basic,37.92,17,0,49,Yes,0
CUST3241,22,Male,Basic,21.16,36,1,1,No,1
CUST3242,37,Female,Premium,74.22,13,0,14,Yes,0
CUST3243,25,Female,Basic,34.33,7,0,36,No,1
CUST3244,60,Male,Premium,83.12,16,1,14,Yes,0
CUST3245,29,Female,Premium,82.11,33,1,59,Yes,0
CUST3246,18,Female,Basic,22.74,45,0,84,Yes,0
CUST3247,37,Male,Basic,30.14,1,0,63,Yes,0
CUST3248,45,Male,Standard,43.8,11,0,80,Yes,0
CUST3249,60,Female,Basic,29.53,6,0,51,No,1
CUST3250,54,Male,Premium,92.91,20,0,22,Yes,0
CUST3251,64,Female,Standard,47.75,35,1,36,Yes,0
CUST3252,54,Female,Standard,54.42,44,0,40,Yes,0
CUST3253,29,Female,Premium,99.76,37,0,56,Yes,0
CUST3254,54,Male,Basic,33.73,41,0,24,Yes,0
CUST3255,66,Female,Standard,65.24,26,0,36,Yes,0
CUST3256,66,Male,Basic,28.3,58,0,39,No,1
CUST3257,61,Male,Basic,35.36,12,0,84,Yes,0
CUST3258,45,Male,Standard,41.22,30,1,45,Yes,0
CUST3259,64,Male,Premium,73.69,28,0,59,Yes,0
CUST3260,32,Female,Basic,24.06,27,0,18,Yes,0
CUST3261,23,Male,Standard,52.06,42,1,8,Yes,0
CUST3262,61,Male,Standard,65.37,19,0,68,Yes,0
CUST3263,37,Female,Basic,26.93,5,0,4,Yes,0
CUST3264,67,Male,Basic,33.09,58,0,88,Yes,0
CUST3265,31,Female,Premium,91.28,5,0,25,Yes,0
CUST3266,19,Male,Standard,57.59,41,0,18,Yes,0
CUST3267,26,Female,Standard,50.72,27,0,29,Yes,0
CUST3268,54,Female,Standard,57.31,28,1,47,Yes,0
CUST3269,37,Male,Basic,26.85,26,1,15,No,1
CUST3270,43,Male,Standard,42.52,27,0,70,Yes,0
CUST3271,46,Male,Standard,69.78,52,0,17,Yes,0
CUST3272,18,Female,Standard,43.82,49,0,55,Yes,0
CUST3273,52,Male,Basic,21.45,42,0,20,Yes,0
CUST3274,23,Male,Basic,37.57,21,0,30,Yes,0
CUST3275,54,Male,Basic,26.04,1,0,0,Yes,0
CUST3276,22,Male,Premium,89.51,54,0,2,Yes,0
CUST3277,50,Female,Standard,49.87,28,1,24,No,1
